Time,Data
-6.85E-03,-5.04E-02
-6.85E-03,-5.12E-02
-6.85E-03,-4.88E-02
-6.85E-03,-4.56E-02
-6.85E-03,-4.16E-02
-6.84E-03,-4.56E-02
-6.84E-03,-4.80E-02
-6.84E-03,-4.56E-02
-6.84E-03,-4.80E-02
-6.84E-03,-5.12E-02
-6.83E-03,-5.04E-02
-6.83E-03,-4.88E-02
-6.83E-03,-4.56E-02
-6.83E-03,-5.04E-02
-6.83E-03,-4.56E-02
-6.82E-03,-5.04E-02
-6.82E-03,-4.56E-02
-6.82E-03,-4.16E-02
-6.82E-03,-4.56E-02
-6.82E-03,-4.08E-02
-6.81E-03,-4.72E-02
-6.81E-03,-5.04E-02
-6.81E-03,-4.48E-02
-6.81E-03,-4.88E-02
-6.81E-03,-4.56E-02
-6.80E-03,-4.88E-02
-6.80E-03,-4.48E-02
-6.80E-03,-4.88E-02
-6.80E-03,-4.56E-02
-6.80E-03,-4.16E-02
-6.79E-03,-3.68E-02
-6.79E-03,-3.04E-02
-6.79E-03,-2.48E-02
-6.79E-03,-2.08E-02
-6.79E-03,-1.76E-02
-6.78E-03,-1.52E-02
-6.78E-03,-1.76E-02
-6.78E-03,-2.08E-02
-6.78E-03,-2.40E-02
-6.78E-03,-3.12E-02
-6.77E-03,-2.48E-02
-6.77E-03,-3.04E-02
-6.77E-03,-2.48E-02
-6.77E-03,-3.04E-02
-6.77E-03,-3.52E-02
-6.76E-03,-4.16E-02
-6.76E-03,-4.56E-02
-6.76E-03,-4.16E-02
-6.76E-03,-3.52E-02
-6.76E-03,-3.04E-02
-6.75E-03,-2.48E-02
-6.75E-03,-2.08E-02
-6.75E-03,-2.48E-02
-6.75E-03,-2.00E-02
-6.75E-03,-2.48E-02
-6.74E-03,-2.08E-02
-6.74E-03,-2.48E-02
-6.74E-03,-2.08E-02
-6.74E-03,-1.76E-02
-6.74E-03,-1.44E-02
-6.73E-03,-1.44E-02
-6.73E-03,-1.68E-02
-6.73E-03,-1.44E-02
-6.73E-03,-1.68E-02
-6.73E-03,-1.44E-02
-6.72E-03,-1.52E-02
-6.72E-03,-1.44E-02
-6.72E-03,-1.44E-02
-6.72E-03,-1.76E-02
-6.72E-03,-1.52E-02
-6.71E-03,-1.76E-02
-6.71E-03,-1.44E-02
-6.71E-03,-1.68E-02
-6.71E-03,-1.44E-02
-6.71E-03,-1.76E-02
-6.70E-03,-1.44E-02
-6.70E-03,-1.76E-02
-6.70E-03,-2.08E-02
-6.70E-03,-1.68E-02
-6.70E-03,-2.08E-02
-6.69E-03,-2.40E-02
-6.69E-03,-3.04E-02
-6.69E-03,-2.48E-02
-6.69E-03,-3.04E-02
-6.69E-03,-3.44E-02
-6.68E-03,-4.00E-02
-6.68E-03,-4.56E-02
-6.68E-03,-4.88E-02
-6.68E-03,-4.48E-02
-6.68E-03,-4.00E-02
-6.67E-03,-3.52E-02
-6.67E-03,-4.08E-02
-6.67E-03,-4.48E-02
-6.67E-03,-4.88E-02
-6.67E-03,-5.04E-02
-6.66E-03,-5.12E-02
-6.66E-03,-4.88E-02
-6.66E-03,-5.12E-02
-6.66E-03,-5.04E-02
-6.66E-03,-5.12E-02
-6.65E-03,-5.12E-02
-6.65E-03,-4.80E-02
-6.65E-03,-5.04E-02
-6.65E-03,-4.88E-02
-6.65E-03,-4.48E-02
-6.64E-03,-4.00E-02
-6.64E-03,-4.48E-02
-6.64E-03,-4.80E-02
-6.64E-03,-4.56E-02
-6.64E-03,-4.88E-02
-6.63E-03,-4.48E-02
-6.63E-03,-4.00E-02
-6.63E-03,-4.48E-02
-6.63E-03,-4.80E-02
-6.63E-03,-5.12E-02
-6.62E-03,-5.04E-02
-6.62E-03,-5.04E-02
-6.62E-03,-4.80E-02
-6.62E-03,-4.88E-02
-6.62E-03,-4.80E-02
-6.61E-03,-5.04E-02
-6.61E-03,-5.12E-02
-6.61E-03,-5.04E-02
-6.61E-03,-4.80E-02
-6.61E-03,-5.04E-02
-6.60E-03,-4.88E-02
-6.60E-03,-4.40E-02
-6.60E-03,-4.80E-02
-6.60E-03,-5.04E-02
-6.60E-03,-4.80E-02
-6.59E-03,-5.04E-02
-6.59E-03,-4.80E-02
-6.59E-03,-4.48E-02
-6.59E-03,-4.80E-02
-6.59E-03,-4.48E-02
-6.58E-03,-3.84E-02
-6.58E-03,-4.40E-02
-6.58E-03,-4.80E-02
-6.58E-03,-4.40E-02
-6.58E-03,-4.80E-02
-6.57E-03,-5.04E-02
-6.57E-03,-4.80E-02
-6.57E-03,-4.40E-02
-6.57E-03,-4.00E-02
-6.57E-03,-3.44E-02
-6.56E-03,-2.80E-02
-6.56E-03,-3.36E-02
-6.56E-03,-2.80E-02
-6.56E-03,-3.36E-02
-6.56E-03,-4.00E-02
-6.55E-03,-3.44E-02
-6.55E-03,-3.84E-02
-6.55E-03,-3.36E-02
-6.55E-03,-3.84E-02
-6.55E-03,-3.36E-02
-6.54E-03,-2.80E-02
-6.54E-03,-3.20E-02
-6.54E-03,-2.80E-02
-6.54E-03,-3.36E-02
-6.54E-03,-2.88E-02
-6.53E-03,-2.32E-02
-6.53E-03,-1.84E-02
-6.53E-03,-1.68E-02
-6.53E-03,-1.44E-02
-6.53E-03,-1.68E-02
-6.52E-03,-1.84E-02
-6.52E-03,-1.52E-02
-6.52E-03,-1.44E-02
-6.52E-03,-1.52E-02
-6.52E-03,-1.68E-02
-6.51E-03,-1.52E-02
-6.51E-03,-1.76E-02
-6.51E-03,-1.52E-02
-6.51E-03,-1.68E-02
-6.51E-03,-1.44E-02
-6.50E-03,-1.68E-02
-6.50E-03,-1.84E-02
-6.50E-03,-1.76E-02
-6.50E-03,-1.52E-02
-6.50E-03,-1.68E-02
-6.49E-03,-2.00E-02
-6.49E-03,-2.40E-02
-6.49E-03,-2.00E-02
-6.49E-03,-2.40E-02
-6.49E-03,-2.00E-02
-6.48E-03,-1.68E-02
-6.48E-03,-1.52E-02
-6.48E-03,-1.76E-02
-6.48E-03,-2.00E-02
-6.48E-03,-1.76E-02
-6.47E-03,-1.44E-02
-6.47E-03,-1.44E-02
-6.47E-03,-1.52E-02
-6.47E-03,-1.44E-02
-6.47E-03,-1.52E-02
-6.46E-03,-1.44E-02
-6.46E-03,-1.52E-02
-6.46E-03,-1.44E-02
-6.46E-03,-1.68E-02
-6.46E-03,-1.44E-02
-6.45E-03,-1.52E-02
-6.45E-03,-1.84E-02
-6.45E-03,-1.68E-02
-6.45E-03,-1.84E-02
-6.45E-03,-2.16E-02
-6.44E-03,-2.72E-02
-6.44E-03,-2.32E-02
-6.44E-03,-2.72E-02
-6.44E-03,-3.20E-02
-6.44E-03,-3.84E-02
-6.43E-03,-4.40E-02
-6.43E-03,-3.76E-02
-6.43E-03,-4.24E-02
-6.43E-03,-3.84E-02
-6.43E-03,-3.20E-02
-6.42E-03,-3.76E-02
-6.42E-03,-4.24E-02
-6.42E-03,-4.72E-02
-6.42E-03,-5.04E-02
-6.42E-03,-5.12E-02
-6.41E-03,-5.04E-02
-6.41E-03,-5.04E-02
-6.41E-03,-5.04E-02
-6.41E-03,-5.12E-02
-6.41E-03,-4.88E-02
-6.40E-03,-4.72E-02
-6.40E-03,-4.24E-02
-6.40E-03,-4.72E-02
-6.40E-03,-4.24E-02
-6.40E-03,-3.76E-02
-6.39E-03,-4.24E-02
-6.39E-03,-4.72E-02
-6.39E-03,-4.24E-02
-6.39E-03,-3.76E-02
-6.39E-03,-4.24E-02
-6.38E-03,-3.76E-02
-6.38E-03,-4.24E-02
-6.38E-03,-4.72E-02
-6.38E-03,-5.04E-02
-6.38E-03,-5.12E-02
-6.37E-03,-5.12E-02
-6.37E-03,-5.12E-02
-6.37E-03,-5.12E-02
-6.37E-03,-4.80E-02
-6.37E-03,-4.56E-02
-6.36E-03,-4.16E-02
-6.36E-03,-4.56E-02
-6.36E-03,-4.88E-02
-6.36E-03,-5.12E-02
-6.36E-03,-4.88E-02
-6.35E-03,-5.12E-02
-6.35E-03,-4.88E-02
-6.35E-03,-5.12E-02
-6.35E-03,-4.88E-02
-6.35E-03,-4.72E-02
-6.34E-03,-4.16E-02
-6.34E-03,-4.56E-02
-6.34E-03,-4.88E-02
-6.34E-03,-5.04E-02
-6.34E-03,-5.12E-02
-6.33E-03,-5.12E-02
-6.33E-03,-4.88E-02
-6.33E-03,-5.04E-02
-6.33E-03,-4.88E-02
-6.33E-03,-4.56E-02
-6.32E-03,-4.88E-02
-6.32E-03,-4.56E-02
-6.32E-03,-4.16E-02
-6.32E-03,-4.56E-02
-6.32E-03,-4.88E-02
-6.31E-03,-5.12E-02
-6.31E-03,-5.12E-02
-6.31E-03,-5.04E-02
-6.31E-03,-5.12E-02
-6.31E-03,-4.88E-02
-6.30E-03,-5.12E-02
-6.30E-03,-4.88E-02
-6.30E-03,-4.56E-02
-6.30E-03,-4.88E-02
-6.30E-03,-4.56E-02
-6.29E-03,-4.88E-02
-6.29E-03,-4.48E-02
-6.29E-03,-4.16E-02
-6.29E-03,-4.56E-02
-6.29E-03,-4.16E-02
-6.28E-03,-4.56E-02
-6.28E-03,-4.16E-02
-6.28E-03,-4.56E-02
-6.28E-03,-4.16E-02
-6.28E-03,-3.68E-02
-6.27E-03,-3.12E-02
-6.27E-03,-2.48E-02
-6.27E-03,-3.12E-02
-6.27E-03,-2.48E-02
-6.27E-03,-2.16E-02
-6.26E-03,-1.76E-02
-6.26E-03,-1.52E-02
-6.26E-03,-1.68E-02
-6.26E-03,-2.08E-02
-6.26E-03,-2.56E-02
-6.25E-03,-2.08E-02
-6.25E-03,-2.56E-02
-6.25E-03,-2.08E-02
-6.25E-03,-1.68E-02
-6.25E-03,-2.08E-02
-6.24E-03,-2.56E-02
-6.24E-03,-3.04E-02
-6.24E-03,-2.48E-02
-6.24E-03,-2.00E-02
-6.24E-03,-1.68E-02
-6.23E-03,-1.44E-02
-6.23E-03,-1.76E-02
-6.23E-03,-2.08E-02
-6.23E-03,-1.68E-02
-6.23E-03,-1.44E-02
-6.22E-03,-1.44E-02
-6.22E-03,-1.44E-02
-6.22E-03,-1.44E-02
-6.22E-03,-1.44E-02
-6.22E-03,-1.44E-02
-6.21E-03,-1.68E-02
-6.21E-03,-1.84E-02
-6.21E-03,-2.16E-02
-6.21E-03,-2.72E-02
-6.21E-03,-2.16E-02
-6.20E-03,-1.84E-02
-6.20E-03,-2.16E-02
-6.20E-03,-1.84E-02
-6.20E-03,-1.52E-02
-6.20E-03,-1.84E-02
-6.19E-03,-1.52E-02
-6.19E-03,-1.84E-02
-6.19E-03,-1.76E-02
-6.19E-03,-1.84E-02
-6.19E-03,-1.52E-02
-6.18E-03,-1.84E-02
-6.18E-03,-2.32E-02
-6.18E-03,-2.00E-02
-6.18E-03,-2.16E-02
-6.18E-03,-1.84E-02
-6.17E-03,-2.16E-02
-6.17E-03,-2.72E-02
-6.17E-03,-3.04E-02
-6.17E-03,-2.72E-02
-6.17E-03,-2.32E-02
-6.16E-03,-1.84E-02
-6.16E-03,-1.68E-02
-6.16E-03,-1.84E-02
-6.16E-03,-2.32E-02
-6.16E-03,-2.72E-02
-6.15E-03,-3.12E-02
-6.15E-03,-2.72E-02
-6.15E-03,-3.12E-02
-6.15E-03,-2.72E-02
-6.15E-03,-2.32E-02
-6.14E-03,-2.72E-02
-6.14E-03,-3.20E-02
-6.14E-03,-3.68E-02
-6.14E-03,-3.84E-02
-6.14E-03,-4.08E-02
-6.13E-03,-4.16E-02
-6.13E-03,-4.08E-02
-6.13E-03,-3.76E-02
-6.13E-03,-4.08E-02
-6.13E-03,-3.76E-02
-6.12E-03,-3.36E-02
-6.12E-03,-2.80E-02
-6.12E-03,-3.36E-02
-6.12E-03,-2.80E-02
-6.12E-03,-2.32E-02
-6.11E-03,-2.80E-02
-6.11E-03,-3.44E-02
-6.11E-03,-3.76E-02
-6.11E-03,-4.08E-02
-6.11E-03,-3.76E-02
-6.10E-03,-4.08E-02
-6.10E-03,-4.16E-02
-6.10E-03,-4.16E-02
-6.10E-03,-3.84E-02
-6.10E-03,-3.52E-02
-6.09E-03,-3.20E-02
-6.09E-03,-3.68E-02
-6.09E-03,-3.20E-02
-6.09E-03,-3.52E-02
-6.09E-03,-4.00E-02
-6.08E-03,-4.16E-02
-6.08E-03,-4.00E-02
-6.08E-03,-3.68E-02
-6.08E-03,-3.20E-02
-6.08E-03,-3.68E-02
-6.07E-03,-3.12E-02
-6.07E-03,-2.80E-02
-6.07E-03,-3.20E-02
-6.07E-03,-2.80E-02
-6.07E-03,-3.20E-02
-6.06E-03,-3.68E-02
-6.06E-03,-3.20E-02
-6.06E-03,-2.80E-02
-6.06E-03,-3.20E-02
-6.06E-03,-3.68E-02
-6.05E-03,-3.20E-02
-6.05E-03,-2.72E-02
-6.05E-03,-2.32E-02
-6.05E-03,-2.80E-02
-6.05E-03,-3.20E-02
-6.04E-03,-3.76E-02
-6.04E-03,-4.00E-02
-6.04E-03,-4.08E-02
-6.04E-03,-4.00E-02
-6.04E-03,-3.68E-02
-6.03E-03,-3.20E-02
-6.03E-03,-2.80E-02
-6.03E-03,-2.40E-02
-6.03E-03,-2.80E-02
-6.03E-03,-2.40E-02
-6.02E-03,-2.88E-02
-6.02E-03,-3.20E-02
-6.02E-03,-3.76E-02
-6.02E-03,-3.20E-02
-6.02E-03,-3.68E-02
-6.01E-03,-4.00E-02
-6.01E-03,-4.08E-02
-6.01E-03,-4.08E-02
-6.01E-03,-4.08E-02
-6.01E-03,-4.16E-02
-6.00E-03,-4.16E-02
-6.00E-03,-4.16E-02
-6.00E-03,-4.00E-02
-6.00E-03,-4.08E-02
-6.00E-03,-4.16E-02
-5.99E-03,-4.00E-02
-5.99E-03,-3.68E-02
-5.99E-03,-3.36E-02
-5.99E-03,-3.76E-02
-5.99E-03,-4.00E-02
-5.98E-03,-3.76E-02
-5.98E-03,-4.00E-02
-5.98E-03,-3.76E-02
-5.98E-03,-4.00E-02
-5.98E-03,-4.16E-02
-5.97E-03,-4.00E-02
-5.97E-03,-4.16E-02
-5.97E-03,-4.16E-02
-5.97E-03,-4.16E-02
-5.97E-03,-4.16E-02
-5.96E-03,-4.00E-02
-5.96E-03,-4.16E-02
-5.96E-03,-4.08E-02
-5.96E-03,-3.68E-02
-5.96E-03,-4.00E-02
-5.95E-03,-3.68E-02
-5.95E-03,-3.20E-02
-5.95E-03,-2.72E-02
-5.95E-03,-3.20E-02
-5.95E-03,-2.56E-02
-5.94E-03,-2.08E-02
-5.94E-03,-2.56E-02
-5.94E-03,-2.08E-02
-5.94E-03,-1.44E-02
-5.94E-03,-2.08E-02
-5.93E-03,-1.44E-02
-5.93E-03,-9.60E-03
-5.93E-03,-1.44E-02
-5.93E-03,-2.00E-02
-5.93E-03,-2.56E-02
-5.92E-03,-3.12E-02
-5.92E-03,-3.68E-02
-5.92E-03,-3.20E-02
-5.92E-03,-2.56E-02
-5.92E-03,-3.12E-02
-5.91E-03,-2.56E-02
-5.91E-03,-2.08E-02
-5.91E-03,-2.56E-02
-5.91E-03,-2.00E-02
-5.91E-03,-2.56E-02
-5.90E-03,-2.00E-02
-5.90E-03,-1.44E-02
-5.90E-03,-2.00E-02
-5.90E-03,-1.44E-02
-5.90E-03,-9.60E-03
-5.89E-03,-1.36E-02
-5.89E-03,-8.00E-03
-5.89E-03,-1.44E-02
-5.89E-03,-9.60E-03
-5.89E-03,-4.80E-03
-5.88E-03,-8.00E-04
-5.88E-03,-4.00E-03
-5.88E-03,-8.00E-04
-5.88E-03,0.00E+00
-5.88E-03,0.00E+00
-5.87E-03,0.00E+00
-5.87E-03,0.00E+00
-5.87E-03,-1.60E-03
-5.87E-03,-4.00E-03
-5.87E-03,-1.60E-03
-5.86E-03,-4.80E-03
-5.86E-03,-1.60E-03
-5.86E-03,-8.00E-04
-5.86E-03,0.00E+00
-5.86E-03,-1.60E-03
-5.85E-03,-4.80E-03
-5.85E-03,-8.00E-03
-5.85E-03,-1.36E-02
-5.85E-03,-2.00E-02
-5.85E-03,-2.56E-02
-5.84E-03,-3.12E-02
-5.84E-03,-3.52E-02
-5.84E-03,-3.12E-02
-5.84E-03,-2.48E-02
-5.84E-03,-3.12E-02
-5.83E-03,-2.48E-02
-5.83E-03,-3.12E-02
-5.83E-03,-3.68E-02
-5.83E-03,-3.84E-02
-5.83E-03,-4.16E-02
-5.82E-03,-4.16E-02
-5.82E-03,-4.08E-02
-5.82E-03,-3.84E-02
-5.82E-03,-4.08E-02
-5.82E-03,-4.16E-02
-5.81E-03,-4.00E-02
-5.81E-03,-4.16E-02
-5.81E-03,-4.08E-02
-5.81E-03,-3.84E-02
-5.81E-03,-4.08E-02
-5.80E-03,-3.84E-02
-5.80E-03,-4.16E-02
-5.80E-03,-4.16E-02
-5.80E-03,-4.08E-02
-5.80E-03,-4.16E-02
-5.79E-03,-4.16E-02
-5.79E-03,-4.08E-02
-5.79E-03,-4.16E-02
-5.79E-03,-4.16E-02
-5.79E-03,-4.16E-02
-5.78E-03,-3.84E-02
-5.78E-03,-3.44E-02
-5.78E-03,-3.84E-02
-5.78E-03,-4.08E-02
-5.78E-03,-3.76E-02
-5.77E-03,-3.44E-02
-5.77E-03,-3.84E-02
-5.77E-03,-3.44E-02
-5.77E-03,-3.76E-02
-5.77E-03,-4.08E-02
-5.76E-03,-4.16E-02
-5.76E-03,-4.08E-02
-5.76E-03,-4.16E-02
-5.76E-03,-4.08E-02
-5.76E-03,-3.84E-02
-5.75E-03,-4.16E-02
-5.75E-03,-4.16E-02
-5.75E-03,-4.16E-02
-5.75E-03,-4.24E-02
-5.75E-03,-4.16E-02
-5.74E-03,-3.84E-02
-5.74E-03,-4.16E-02
-5.74E-03,-4.16E-02
-5.74E-03,-4.08E-02
-5.74E-03,-3.84E-02
-5.73E-03,-3.52E-02
-5.73E-03,-3.04E-02
-5.73E-03,-3.44E-02
-5.73E-03,-3.84E-02
-5.73E-03,-3.44E-02
-5.72E-03,-3.84E-02
-5.72E-03,-4.16E-02
-5.72E-03,-3.84E-02
-5.72E-03,-4.08E-02
-5.72E-03,-4.16E-02
-5.71E-03,-4.08E-02
-5.71E-03,-4.08E-02
-5.71E-03,-4.16E-02
-5.71E-03,-4.16E-02
-5.71E-03,-4.08E-02
-5.70E-03,-4.24E-02
-5.70E-03,-4.08E-02
-5.70E-03,-4.16E-02
-5.70E-03,-4.08E-02
-5.70E-03,-3.84E-02
-5.69E-03,-4.08E-02
-5.69E-03,-4.24E-02
-5.69E-03,-4.16E-02
-5.69E-03,-4.16E-02
-5.69E-03,-4.08E-02
-5.68E-03,-3.84E-02
-5.68E-03,-3.44E-02
-5.68E-03,-3.84E-02
-5.68E-03,-4.08E-02
-5.68E-03,-4.00E-02
-5.67E-03,-4.08E-02
-5.67E-03,-4.16E-02
-5.67E-03,-4.08E-02
-5.67E-03,-4.16E-02
-5.67E-03,-4.08E-02
-5.66E-03,-3.84E-02
-5.66E-03,-3.68E-02
-5.66E-03,-3.12E-02
-5.66E-03,-2.56E-02
-5.66E-03,-3.12E-02
-5.65E-03,-2.72E-02
-5.65E-03,-3.12E-02
-5.65E-03,-2.72E-02
-5.65E-03,-3.20E-02
-5.65E-03,-3.52E-02
-5.64E-03,-4.00E-02
-5.64E-03,-4.08E-02
-5.64E-03,-4.00E-02
-5.64E-03,-4.16E-02
-5.64E-03,-4.08E-02
-5.63E-03,-4.16E-02
-5.63E-03,-4.00E-02
-5.63E-03,-4.16E-02
-5.63E-03,-4.00E-02
-5.63E-03,-3.52E-02
-5.62E-03,-4.00E-02
-5.62E-03,-3.52E-02
-5.62E-03,-4.00E-02
-5.62E-03,-4.16E-02
-5.62E-03,-4.00E-02
-5.61E-03,-4.08E-02
-5.61E-03,-4.00E-02
-5.61E-03,-3.68E-02
-5.61E-03,-3.12E-02
-5.61E-03,-2.72E-02
-5.60E-03,-3.20E-02
-5.60E-03,-3.52E-02
-5.60E-03,-4.00E-02
-5.60E-03,-4.16E-02
-5.60E-03,-4.16E-02
-5.59E-03,-4.08E-02
-5.59E-03,-3.76E-02
-5.59E-03,-3.36E-02
-5.59E-03,-2.80E-02
-5.59E-03,-3.44E-02
-5.58E-03,-2.80E-02
-5.58E-03,-2.32E-02
-5.58E-03,-1.68E-02
-5.58E-03,-1.12E-02
-5.58E-03,-6.40E-03
-5.57E-03,-1.12E-02
-5.57E-03,-1.52E-02
-5.57E-03,-2.16E-02
-5.57E-03,-2.80E-02
-5.57E-03,-3.44E-02
-5.56E-03,-2.72E-02
-5.56E-03,-3.20E-02
-5.56E-03,-3.76E-02
-5.56E-03,-4.08E-02
-5.56E-03,-3.84E-02
-5.55E-03,-4.00E-02
-5.55E-03,-3.76E-02
-5.55E-03,-3.36E-02
-5.55E-03,-2.80E-02
-5.55E-03,-2.16E-02
-5.54E-03,-2.80E-02
-5.54E-03,-2.32E-02
-5.54E-03,-2.80E-02
-5.54E-03,-3.36E-02
-5.54E-03,-3.76E-02
-5.53E-03,-4.08E-02
-5.53E-03,-4.16E-02
-5.53E-03,-4.08E-02
-5.53E-03,-3.68E-02
-5.53E-03,-4.08E-02
-5.52E-03,-3.76E-02
-5.52E-03,-3.36E-02
-5.52E-03,-3.76E-02
-5.52E-03,-3.36E-02
-5.52E-03,-2.72E-02
-5.51E-03,-3.36E-02
-5.51E-03,-2.72E-02
-5.51E-03,-3.36E-02
-5.51E-03,-2.80E-02
-5.51E-03,-2.16E-02
-5.50E-03,-2.72E-02
-5.50E-03,-2.16E-02
-5.50E-03,-2.80E-02
-5.50E-03,-2.08E-02
-5.50E-03,-1.52E-02
-5.49E-03,-2.16E-02
-5.49E-03,-1.52E-02
-5.49E-03,-1.04E-02
-5.49E-03,-4.80E-03
-5.49E-03,-1.04E-02
-5.48E-03,-4.80E-03
-5.48E-03,-3.20E-03
-5.48E-03,0.00E+00
-5.48E-03,0.00E+00
-5.48E-03,0.00E+00
-5.47E-03,0.00E+00
-5.47E-03,-1.60E-03
-5.47E-03,-4.00E-03
-5.47E-03,-8.00E-04
-5.47E-03,-8.00E-04
-5.46E-03,0.00E+00
-5.46E-03,-1.60E-03
-5.46E-03,-4.80E-03
-5.46E-03,-9.60E-03
-5.46E-03,-4.80E-03
-5.45E-03,-1.60E-03
-5.45E-03,-4.80E-03
-5.45E-03,-9.60E-03
-5.45E-03,-1.44E-02
-5.45E-03,-2.08E-02
-5.44E-03,-1.44E-02
-5.44E-03,-9.60E-03
-5.44E-03,-4.80E-03
-5.44E-03,-1.04E-02
-5.44E-03,-1.44E-02
-5.43E-03,-9.60E-03
-5.43E-03,-4.80E-03
-5.43E-03,-9.60E-03
-5.43E-03,-1.52E-02
-5.43E-03,-9.60E-03
-5.42E-03,-4.80E-03
-5.42E-03,-1.60E-03
-5.42E-03,1.60E-03
-5.42E-03,0.00E+00
-5.42E-03,0.00E+00
-5.41E-03,0.00E+00
-5.41E-03,0.00E+00
-5.41E-03,-1.60E-03
-5.41E-03,-4.80E-03
-5.41E-03,-9.60E-03
-5.40E-03,-1.44E-02
-5.40E-03,-2.08E-02
-5.40E-03,-1.44E-02
-5.40E-03,-9.60E-03
-5.40E-03,-1.44E-02
-5.39E-03,-8.00E-03
-5.39E-03,-1.44E-02
-5.39E-03,-9.60E-03
-5.39E-03,-4.80E-03
-5.39E-03,-8.00E-03
-5.38E-03,-4.80E-03
-5.38E-03,-9.60E-03
-5.38E-03,-1.44E-02
-5.38E-03,-9.60E-03
-5.38E-03,-4.00E-03
-5.37E-03,-9.60E-03
-5.37E-03,-4.80E-03
-5.37E-03,-1.60E-03
-5.37E-03,-4.80E-03
-5.37E-03,-8.00E-04
-5.36E-03,0.00E+00
-5.36E-03,-8.00E-04
-5.36E-03,-1.60E-03
-5.36E-03,-4.00E-03
-5.36E-03,-9.60E-03
-5.35E-03,-4.80E-03
-5.35E-03,-1.60E-03
-5.35E-03,-4.80E-03
-5.35E-03,-8.00E-04
-5.35E-03,-4.80E-03
-5.34E-03,-9.60E-03
-5.34E-03,-4.80E-03
-5.34E-03,-1.60E-03
-5.34E-03,-4.80E-03
-5.34E-03,-1.60E-03
-5.33E-03,-8.00E-04
-5.33E-03,-1.60E-03
-5.33E-03,-4.80E-03
-5.33E-03,-1.60E-03
-5.33E-03,-4.00E-03
-5.32E-03,-9.60E-03
-5.32E-03,-1.20E-02
-5.32E-03,-1.76E-02
-5.32E-03,-1.36E-02
-5.32E-03,-9.60E-03
-5.31E-03,-1.20E-02
-5.31E-03,-9.60E-03
-5.31E-03,-1.36E-02
-5.31E-03,-8.00E-03
-5.31E-03,-4.80E-03
-5.30E-03,-8.00E-03
-5.30E-03,-4.80E-03
-5.30E-03,-1.60E-03
-5.30E-03,-4.80E-03
-5.30E-03,-9.60E-03
-5.29E-03,-1.20E-02
-5.29E-03,-9.60E-03
-5.29E-03,-1.36E-02
-5.29E-03,-1.76E-02
-5.29E-03,-1.20E-02
-5.28E-03,-1.76E-02
-5.28E-03,-2.08E-02
